,example_index,split
16698,16698,valid
16699,16699,train
16700,16700,test
16701,16701,train
16702,16702,train
16703,16703,train
16704,16704,valid
16705,16705,train
16706,16706,train
16707,16707,train
16708,16708,test
16709,16709,valid
16710,16710,train
16711,16711,train
16712,16712,train
16713,16713,train
16714,16714,train
16715,16715,train
16716,16716,train
16717,16717,test
16718,16718,train
16719,16719,train
16720,16720,train
16721,16721,valid
16722,16722,train
16723,16723,test
16724,16724,test
16725,16725,train
16726,16726,train
16727,16727,test
16728,16728,test
16729,16729,train
16730,16730,train
16731,16731,valid
16732,16732,train
16733,16733,train
16734,16734,train
16735,16735,test
16736,16736,train
16737,16737,valid
16738,16738,train
16739,16739,train
16740,16740,train
16741,16741,train
16742,16742,train
16743,16743,train
16744,16744,valid
16745,16745,train
16746,16746,train
16747,16747,train
16748,16748,train
16749,16749,train
16750,16750,train
16751,16751,train
16752,16752,test
16753,16753,valid
16754,16754,train
16755,16755,test
16756,16756,train
16757,16757,train
16758,16758,valid
16759,16759,valid
16760,16760,train
16761,16761,train
16762,16762,train
16763,16763,train
16764,16764,train
16765,16765,valid
16766,16766,train
16767,16767,test
16768,16768,train
16769,16769,train
16770,16770,train
16771,16771,test
16772,16772,train
16773,16773,train
16774,16774,train
16775,16775,train
16776,16776,valid
16777,16777,valid
16778,16778,train
16779,16779,train
16780,16780,test
16781,16781,train
16782,16782,train
16783,16783,test
16784,16784,train
16785,16785,train
16786,16786,train
16787,16787,test
16788,16788,train
16789,16789,train
16790,16790,train
16791,16791,train
16792,16792,test
16793,16793,train
16794,16794,test
16795,16795,test
16796,16796,train
16797,16797,train
16798,16798,train
16799,16799,train
16800,16800,train
16801,16801,train
16802,16802,train
16803,16803,train
16804,16804,valid
16805,16805,train
16806,16806,train
16807,16807,train
16808,16808,test
16809,16809,train
16810,16810,train
16811,16811,train
16812,16812,test
16813,16813,train
16814,16814,train
16815,16815,train
16816,16816,valid
16817,16817,valid
16818,16818,train
16819,16819,train
16820,16820,train
16821,16821,valid
16822,16822,train
16823,16823,train
16824,16824,train
16825,16825,train
16826,16826,train
16827,16827,train
16828,16828,train
16829,16829,test
16830,16830,train
16831,16831,train
16832,16832,train
16833,16833,train
16834,16834,train
16835,16835,train
16836,16836,train
16837,16837,train
16838,16838,train
16839,16839,train
16840,16840,train
16841,16841,train
16842,16842,test
16843,16843,train
16844,16844,train
16845,16845,train
16846,16846,train
16847,16847,train
16848,16848,train
16849,16849,train
16850,16850,valid
16851,16851,train
16852,16852,train
16853,16853,train
16854,16854,train
16855,16855,train
16856,16856,valid
16857,16857,train
16858,16858,train
16859,16859,train
16860,16860,train
16861,16861,train
16862,16862,test
16863,16863,train
16864,16864,train
16865,16865,train
16866,16866,train
16867,16867,train
16868,16868,valid
16869,16869,train
16870,16870,test
16871,16871,train
16872,16872,train
16873,16873,train
16874,16874,train
16875,16875,train
16876,16876,train
16877,16877,train
16878,16878,train
16879,16879,test
16880,16880,train
16881,16881,train
16882,16882,train
16883,16883,train
16884,16884,train
16885,16885,train
16886,16886,train
16887,16887,train
16888,16888,test
16889,16889,train
16890,16890,test
16891,16891,valid
16892,16892,train
16893,16893,train
16894,16894,valid
16895,16895,valid
16896,16896,train
16897,16897,valid
16898,16898,valid
16899,16899,train
16900,16900,train
16901,16901,train
16902,16902,train
16903,16903,train
16904,16904,train
16905,16905,train
16906,16906,train
16907,16907,train
16908,16908,train
16909,16909,valid
16910,16910,train
16911,16911,train
16912,16912,train
16913,16913,train
16914,16914,train
16915,16915,train
16916,16916,valid
16917,16917,valid
16918,16918,train
16919,16919,train
16920,16920,train
16921,16921,valid
16922,16922,train
16923,16923,train
16924,16924,test
16925,16925,train
16926,16926,train
16927,16927,train
16928,16928,train
16929,16929,train
16930,16930,test
16931,16931,train
16932,16932,valid
16933,16933,test
16934,16934,train
16935,16935,train
16936,16936,train
16937,16937,train
16938,16938,train
16939,16939,train
16940,16940,train
16941,16941,train
16942,16942,valid
16943,16943,valid
16944,16944,train
16945,16945,train
16946,16946,train
16947,16947,valid
16948,16948,valid
16949,16949,train
16950,16950,train
16951,16951,train
16952,16952,train
16953,16953,train
16954,16954,train
16955,16955,train
16956,16956,train
16957,16957,train
16958,16958,train
16959,16959,train
16960,16960,train
16961,16961,train
16962,16962,train
16963,16963,train
16964,16964,train
16965,16965,train
16966,16966,valid
16967,16967,valid
16968,16968,train
16969,16969,valid
16970,16970,train
16971,16971,train
16972,16972,train
16973,16973,train
16974,16974,train
16975,16975,train
16976,16976,train
16977,16977,valid
16978,16978,train
16979,16979,train
16980,16980,train
16981,16981,valid
16982,16982,train
16983,16983,train
16984,16984,test
16985,16985,train
16986,16986,test
16987,16987,train
16988,16988,valid
16989,16989,train
16990,16990,train
16991,16991,train
16992,16992,train
16993,16993,train
16994,16994,train
16995,16995,train
16996,16996,train
16997,16997,train
16998,16998,train
16999,16999,test
17000,17000,train
17001,17001,train
17002,17002,train
17003,17003,train
17004,17004,test
17005,17005,train
17006,17006,valid
17007,17007,train
17008,17008,train
17009,17009,test
17010,17010,train
17011,17011,train
17012,17012,test
17013,17013,train
17014,17014,train
17015,17015,train
17016,17016,train
17017,17017,train
17018,17018,train
17019,17019,train
17020,17020,valid
17021,17021,test
17022,17022,train
17023,17023,train
17024,17024,valid
17025,17025,train
17026,17026,train
17027,17027,train
17028,17028,valid
17029,17029,train
17030,17030,test
17031,17031,train
17032,17032,train
17033,17033,valid
17034,17034,train
17035,17035,train
17036,17036,valid
17037,17037,train
17038,17038,train
17039,17039,train
17040,17040,train
17041,17041,train
17042,17042,train
17043,17043,test
17044,17044,train
17045,17045,train
17046,17046,train
17047,17047,train
17048,17048,test
17049,17049,train
17050,17050,train
17051,17051,train
17052,17052,train
17053,17053,train
17054,17054,train
17055,17055,train
17056,17056,valid
17057,17057,train
17058,17058,train
17059,17059,train
17060,17060,train
17061,17061,train
17062,17062,train
17063,17063,train
17064,17064,train
17065,17065,train
17066,17066,train
17067,17067,train
17068,17068,train
17069,17069,train
17070,17070,train
17071,17071,train
17072,17072,test
17073,17073,train
17074,17074,train
17075,17075,train
17076,17076,train
17077,17077,train
17078,17078,train
17079,17079,train
17080,17080,train
17081,17081,train
17082,17082,test
17083,17083,train
17084,17084,train
17085,17085,test
17086,17086,train
17087,17087,train
17088,17088,valid
17089,17089,train
17090,17090,train
17091,17091,valid
17092,17092,test
17093,17093,train
17094,17094,train
17095,17095,train
17096,17096,train
17097,17097,train
17098,17098,train
17099,17099,train
17100,17100,train
17101,17101,test
17102,17102,train
17103,17103,train
17104,17104,train
17105,17105,train
17106,17106,train
17107,17107,train
17108,17108,train
17109,17109,train
17110,17110,train
17111,17111,train
17112,17112,train
17113,17113,test
17114,17114,train
17115,17115,train
17116,17116,train
17117,17117,train
17118,17118,test
17119,17119,train
17120,17120,test
17121,17121,train
17122,17122,train
17123,17123,train
17124,17124,test
17125,17125,train
17126,17126,train
17127,17127,train
17128,17128,test
17129,17129,train
17130,17130,train
17131,17131,train
17132,17132,train
17133,17133,test
17134,17134,train
17135,17135,train
17136,17136,train
17137,17137,train
17138,17138,train
17139,17139,train
17140,17140,valid
17141,17141,test
17142,17142,train
17143,17143,train
17144,17144,valid
17145,17145,train
17146,17146,train
17147,17147,train
17148,17148,train
17149,17149,train
17150,17150,train
17151,17151,train
17152,17152,test
17153,17153,train
17154,17154,train
17155,17155,train
17156,17156,train
17157,17157,valid
17158,17158,train
17159,17159,train
17160,17160,train
17161,17161,train
17162,17162,train
17163,17163,train
17164,17164,train
17165,17165,train
17166,17166,train
17167,17167,train
17168,17168,train
17169,17169,train
17170,17170,train
17171,17171,train
17172,17172,test
17173,17173,train
17174,17174,train
17175,17175,train
17176,17176,train
17177,17177,train
17178,17178,train
17179,17179,train
17180,17180,train
17181,17181,train
17182,17182,train
17183,17183,valid
17184,17184,train
17185,17185,train
17186,17186,train
17187,17187,train
17188,17188,train
17189,17189,train
17190,17190,train
17191,17191,valid
17192,17192,train
17193,17193,valid
17194,17194,train
17195,17195,valid
17196,17196,train
17197,17197,train
17198,17198,train
17199,17199,test
17200,17200,train
17201,17201,train
17202,17202,train
17203,17203,test
17204,17204,train
17205,17205,train
17206,17206,test
17207,17207,train
17208,17208,train
17209,17209,train
17210,17210,train
17211,17211,train
17212,17212,train
17213,17213,train
17214,17214,train
17215,17215,train
17216,17216,train
17217,17217,train
17218,17218,train
17219,17219,train
17220,17220,train
17221,17221,train
17222,17222,train
17223,17223,train
17224,17224,valid
17225,17225,train
17226,17226,train
17227,17227,valid
17228,17228,train
17229,17229,train
17230,17230,train
17231,17231,train
17232,17232,train
17233,17233,train
17234,17234,train
17235,17235,train
17236,17236,train
17237,17237,train
17238,17238,train
17239,17239,train
17240,17240,test
17241,17241,train
17242,17242,test
17243,17243,train
17244,17244,train
17245,17245,valid
17246,17246,test
17247,17247,train
17248,17248,valid
17249,17249,valid
17250,17250,train
17251,17251,valid
17252,17252,train
17253,17253,train
17254,17254,train
17255,17255,train
17256,17256,train
17257,17257,train
17258,17258,test
17259,17259,valid
17260,17260,train
17261,17261,train
17262,17262,train
17263,17263,train
17264,17264,train
17265,17265,train
17266,17266,test
17267,17267,test
17268,17268,train
17269,17269,train
17270,17270,train
17271,17271,train
17272,17272,train
17273,17273,train
17274,17274,test
17275,17275,train
17276,17276,train
17277,17277,train
17278,17278,train
17279,17279,train
17280,17280,test
17281,17281,train
17282,17282,train
17283,17283,train
17284,17284,train
17285,17285,train
17286,17286,train
17287,17287,train
17288,17288,test
17289,17289,valid
17290,17290,train
17291,17291,train
17292,17292,train
17293,17293,train
17294,17294,train
17295,17295,train
17296,17296,train
17297,17297,train
17298,17298,train
17299,17299,valid
17300,17300,train
17301,17301,test
17302,17302,train
17303,17303,train
17304,17304,train
17305,17305,valid
17306,17306,train
17307,17307,test
17308,17308,test
17309,17309,train
17310,17310,train
17311,17311,train
17312,17312,train
17313,17313,train
17314,17314,test
17315,17315,train
17316,17316,train
17317,17317,train
17318,17318,train
17319,17319,train
17320,17320,train
17321,17321,train
17322,17322,train
17323,17323,valid
17324,17324,train
17325,17325,test
17326,17326,train
17327,17327,train
17328,17328,test
17329,17329,test
17330,17330,train
17331,17331,train
17332,17332,train
17333,17333,train
17334,17334,train
17335,17335,train
17336,17336,valid
17337,17337,test
17338,17338,valid
17339,17339,train
17340,17340,train
17341,17341,test
17342,17342,train
17343,17343,train
17344,17344,train
17345,17345,train
17346,17346,train
17347,17347,train
17348,17348,train
17349,17349,train
17350,17350,test
17351,17351,train
17352,17352,train
